date,state,fips,cases,deaths,Cases Per Capita,Deaths per capita,,State Population,,
4/5/20,Tennessee,47,3538,50, 51.81 , 0.73 ,," 6,829,174 ",,
4/5/20,Texas,48,7091,136, 24.46 , 0.47 ,," 28,995,881 ",,
4/5/20,Utah,49,1618,8, 50.47 , 0.25 ,," 3,205,958 ",,
4/5/20,Vermont,50,512,22, 82.05 , 3.53 ,," 623,989 ",,
4/5/20,Virginia,51,2636,52, 30.88 , 0.61 ,," 8,535,519 ",,
4/5/20,Washington,53,7984,344, 104.85 , 4.52 ,," 7,614,893 ",,
4/5/20,West Virginia,54,324,3, 18.08 , 0.17 ,," 1,792,147 ",,
4/5/20,Wisconsin,55,2267,73, 38.94 , 1.25 ,," 5,822,434 ",,
4/5/20,Wyoming,56,200,0, 34.56 , -   ,," 578,759 ",,
4/6/20,Alabama,1,2005,53, 40.89 , 1.08 ,," 4,903,185 ",,
4/6/20,Alaska,2,189,4, 25.84 , 0.55 ,," 731,545 ",,
4/6/20,Arizona,4,2465,67, 33.87 , 0.92 ,," 7,278,717 ",,
4/6/20,Arkansas,5,927,16, 30.72 , 0.53 ,," 3,017,804 ",,
4/6/20,California,6,16284,386, 41.21 , 0.98 ,," 39,512,223 ",,
4/6/20,Colorado,8,5172,150, 89.81 , 2.60 ,," 5,758,736 ",,
4/6/20,Connecticut,9,6906,206, 193.70 , 5.78 ,," 3,565,287 ",,
4/6/20,Delaware,10,783,15, 80.41 , 1.54 ,," 973,764 ",,
4/6/20,District of Columbia,11,1097,24, 155.44 , 3.40 ,," 705,749 ",,
4/6/20,Florida,12,13621,253, 63.42 , 1.18 ,," 21,477,737 ",,
4/6/20,Georgia,13,7558,294, 71.18 , 2.77 ,," 10,617,423 ",,
4/6/20,Guam,66,266,4, 159.00 , 2.39 ,," 167,294 ",,
4/6/20,Hawaii,15,385,5, 27.19 , 0.35 ,," 1,415,872 ",,
4/6/20,Idaho,16,1170,13, 65.47 , 0.73 ,," 1,787,065 ",,
4/6/20,Illinois,17,12262,309, 96.77 , 2.44 ,," 12,671,821 ",,
4/6/20,Indiana,18,4956,141, 73.62 , 2.09 ,," 6,732,219 ",,
4/6/20,Iowa,19,946,25, 29.98 , 0.79 ,," 3,155,070 ",,
4/6/20,Kansas,20,853,25, 29.28 , 0.86 ,," 2,913,314 ",,
4/6/20,Kentucky,21,1057,52, 23.66 , 1.16 ,," 4,467,673 ",,
4/6/20,Louisiana,22,14867,512, 319.80 , 11.01 ,," 4,648,794 ",,
4/6/20,Maine,23,499,10, 37.12 , 0.74 ,," 1,344,212 ",,
4/6/20,Maryland,24,4045,92, 66.91 , 1.52 ,," 6,045,680 ",,
4/6/20,Massachusetts,25,13837,260, 200.75 , 3.77 ,," 6,892,503 ",,
4/6/20,Michigan,26,17129,727, 171.52 , 7.28 ,," 9,986,857 ",,
4/6/20,Minnesota,27,986,30, 17.48 , 0.53 ,," 5,639,632 ",,
4/6/20,Mississippi,28,1738,51, 58.40 , 1.71 ,," 2,976,149 ",,
4/6/20,Missouri,29,2722,56, 44.35 , 0.91 ,," 6,137,428 ",,
4/6/20,Montana,30,319,6, 29.85 , 0.56 ,," 1,068,778 ",,
4/6/20,Nebraska,31,437,10, 22.59 , 0.52 ,," 1,934,408 ",,
4/6/20,Nevada,32,1971,58, 63.99 , 1.88 ,," 3,080,156 ",,
4/6/20,New Hampshire,33,715,9, 52.58 , 0.66 ,," 1,359,711 ",,
4/6/20,New Jersey,34,41090,1005, 462.61 , 11.31 ,," 8,882,190 ",,
4/6/20,New Mexico,35,686,12, 32.72 , 0.57 ,," 2,096,829 ",,
4/6/20,New York,36,132061,6130, 678.85 , 31.51 ,," 19,453,561 ",,
4/6/20,North Carolina,37,2870,40, 27.36 , 0.38 ,," 10,488,084 ",,
4/6/20,North Dakota,38,225,3, 29.53 , 0.39 ,," 762,062 ",,
4/6/20,Ohio,39,4450,142, 38.07 , 1.21 ,," 11,689,100 ",,
4/6/20,Oklahoma,40,1326,51, 33.51 , 1.29 ,," 3,956,971 ",,
4/6/20,Oregon,41,1132,29, 26.84 , 0.69 ,," 4,217,737 ",,
4/6/20,Pennsylvania,42,13074,169, 102.12 , 1.32 ,," 12,801,989 ",,
4/6/20,Puerto Rico,72,513,21, 14.04 , 0.57 ,," 3,654,474 ",,
4/6/20,Rhode Island,44,1082,27, 102.14 , 2.55 ,," 1,059,361 ",,
4/6/20,South Carolina,45,2232,48, 43.35 , 0.93 ,," 5,148,714 ",,
4/6/20,South Dakota,46,288,4, 32.55 , 0.45 ,," 884,659 ",,
4/6/20,Tennessee,47,3753,65, 54.96 , 0.95 ,," 6,829,174 ",,
4/6/20,Texas,48,8104,159, 27.95 , 0.55 ,," 28,995,881 ",,
4/6/20,Utah,49,1662,13, 51.84 , 0.41 ,," 3,205,958 ",,
4/6/20,Vermont,50,543,23, 87.02 , 3.69 ,," 623,989 ",,
4/6/20,Virginia,51,2877,54, 33.71 , 0.63 ,," 8,535,519 ",,
4/6/20,Washington,53,8384,383, 110.10 , 5.03 ,," 7,614,893 ",,
4/6/20,West Virginia,54,345,4, 19.25 , 0.22 ,," 1,792,147 ",,
4/6/20,Wisconsin,55,2440,83, 41.91 , 1.43 ,," 5,822,434 ",,
4/6/20,Wyoming,56,212,0, 36.63 , -   ,," 578,759 ",,
4/7/20,Alabama,1,2197,64, 44.81 , 1.31 ,," 4,903,185 ",,
4/7/20,Alaska,2,211,4, 28.84 , 0.55 ,," 731,545 ",,
4/7/20,Arizona,4,2575,77, 35.38 , 1.06 ,," 7,278,717 ",,
4/7/20,Arkansas,5,997,18, 33.04 , 0.60 ,," 3,017,804 ",,
4/7/20,California,6,17540,447, 44.39 , 1.13 ,," 39,512,223 ",,
4/7/20,Colorado,8,5429,179, 94.27 , 3.11 ,," 5,758,736 ",,
4/7/20,Connecticut,9,7781,277, 218.24 , 7.77 ,," 3,565,287 ",,
4/7/20,Delaware,10,928,16, 95.30 , 1.64 ,," 973,764 ",,
4/7/20,District of Columbia,11,1211,24, 171.59 , 3.40 ,," 705,749 ",,
4/7/20,Florida,12,14739,295, 68.62 , 1.37 ,," 21,477,737 ",,
4/7/20,Georgia,13,9156,348, 86.24 , 3.28 ,," 10,617,423 ",,
4/7/20,Guam,66,274,4, 163.78 , 2.39 ,," 167,294 ",,
4/7/20,Hawaii,15,408,5, 28.82 , 0.35 ,," 1,415,872 ",,
4/7/20,Idaho,16,1210,15, 67.71 , 0.84 ,," 1,787,065 ",,
4/7/20,Illinois,17,13549,384, 106.92 , 3.03 ,," 12,671,821 ",,
4/7/20,Indiana,18,5507,173, 81.80 , 2.57 ,," 6,732,219 ",,
4/7/20,Iowa,19,1048,26, 33.22 , 0.82 ,," 3,155,070 ",,
4/7/20,Kansas,20,905,30, 31.06 , 1.03 ,," 2,913,314 ",,
4/7/20,Kentucky,21,1289,66, 28.85 , 1.48 ,," 4,467,673 ",,
4/7/20,Louisiana,22,16284,582, 350.28 , 12.52 ,," 4,648,794 ",,
4/7/20,Maine,23,519,12, 38.61 , 0.89 ,," 1,344,212 ",,
4/7/20,Maryland,24,4371,104, 72.30 , 1.72 ,," 6,045,680 ",,
4/7/20,Massachusetts,25,15202,356, 220.56 , 5.17 ,," 6,892,503 ",,
4/7/20,Michigan,26,18851,845, 188.76 , 8.46 ,," 9,986,857 ",,
4/7/20,Minnesota,27,1069,34, 18.96 , 0.60 ,," 5,639,632 ",,
4/7/20,Mississippi,28,1915,59, 64.34 , 1.98 ,," 2,976,149 ",,
4/7/20,Missouri,29,3037,79, 49.48 , 1.29 ,," 6,137,428 ",,
4/7/20,Montana,30,319,6, 29.85 , 0.56 ,," 1,068,778 ",,
4/7/20,Nebraska,31,490,12, 25.33 , 0.62 ,," 1,934,408 ",,
4/7/20,Nevada,32,2101,60, 68.21 , 1.95 ,," 3,080,156 ",,
4/7/20,New Hampshire,33,747,13, 54.94 , 0.96 ,," 1,359,711 ",,
4/7/20,New Jersey,34,44416,1232, 500.06 , 13.87 ,," 8,882,190 ",,
4/7/20,New Mexico,35,794,13, 37.87 , 0.62 ,," 2,096,829 ",,
4/7/20,New York,36,141703,7185, 728.42 , 36.93 ,," 19,453,561 ",,
4/7/20,North Carolina,37,3220,50, 30.70 , 0.48 ,," 10,488,084 ",,
4/7/20,North Dakota,38,237,4, 31.10 , 0.52 ,," 762,062 ",,
4/7/20,Ohio,39,4783,167, 40.92 , 1.43 ,," 11,689,100 ",,
4/7/20,Oklahoma,40,1470,67, 37.15 , 1.69 ,," 3,956,971 ",,
4/7/20,Oregon,41,1181,33, 28.00 , 0.78 ,," 4,217,737 ",,
4/7/20,Pennsylvania,42,14582,240, 113.90 , 1.87 ,," 12,801,989 ",,
4/7/20,Puerto Rico,72,573,23, 15.68 , 0.63 ,," 3,654,474 ",,
4/7/20,Rhode Island,44,1229,30, 116.01 , 2.83 ,," 1,059,361 ",,
4/7/20,South Carolina,45,2417,51, 46.94 , 0.99 ,," 5,148,714 ",,
4/7/20,South Dakota,46,320,6, 36.17 , 0.68 ,," 884,659 ",,
4/7/20,Tennessee,47,4010,72, 58.72 , 1.05 ,," 6,829,174 ",,
4/7/20,Texas,48,8968,177, 30.93 , 0.61 ,," 28,995,881 ",,
4/7/20,Utah,49,1737,13, 54.18 , 0.41 ,," 3,205,958 ",,
4/7/20,Vermont,50,575,23, 92.15 , 3.69 ,," 623,989 ",,
4/7/20,Virginia,51,3332,69, 39.04 , 0.81 ,," 8,535,519 ",,
4/7/20,Washington,53,8682,409, 114.01 , 5.37 ,," 7,614,893 ",,
4/7/20,West Virginia,54,412,4, 22.99 , 0.22 ,," 1,792,147 ",,
4/7/20,Wisconsin,55,2578,94, 44.28 , 1.61 ,," 5,822,434 ",,
4/7/20,Wyoming,56,221,0, 38.19 , -   ,," 578,759 ",,
4/8/20,Alabama,1,2498,67, 50.95 , 1.37 ,," 4,903,185 ",,
4/8/20,Alaska,2,224,5, 30.62 , 0.68 ,," 731,545 ",,
4/8/20,Arizona,4,2726,80, 37.45 , 1.10 ,," 7,278,717 ",,
4/8/20,Arkansas,5,1077,18, 35.69 , 0.60 ,," 3,017,804 ",,
4/8/20,California,6,19043,506, 48.20 , 1.28 ,," 39,512,223 ",,
4/8/20,Colorado,8,5655,192, 98.20 , 3.33 ,," 5,758,736 ",,
4/8/20,Connecticut,9,8781,335, 246.29 , 9.40 ,," 3,565,287 ",,
4/8/20,Delaware,10,1116,19, 114.61 , 1.95 ,," 973,764 ",,
4/8/20,District of Columbia,11,1440,27, 204.04 , 3.83 ,," 705,749 ",,
4/8/20,Florida,12,15690,322, 73.05 , 1.50 ,," 21,477,737 ",,
4/8/20,Georgia,13,10204,370, 96.11 , 3.48 ,," 10,617,423 ",,
4/8/20,Guam,66,409,4, 244.48 , 2.39 ,," 167,294 ",,
4/8/20,Hawaii,15,433,5, 30.58 , 0.35 ,," 1,415,872 ",,
4/8/20,Idaho,16,1232,19, 68.94 , 1.06 ,," 1,787,065 ",,
4/8/20,Illinois,17,15078,464, 118.99 , 3.66 ,," 12,671,821 ",,
4/8/20,Indiana,18,5943,203, 88.28 , 3.02 ,," 6,732,219 ",,
4/8/20,Iowa,19,1145,27, 36.29 , 0.86 ,," 3,155,070 ",,
4/8/20,Kansas,20,1055,38, 36.21 , 1.30 ,," 2,913,314 ",,
4/8/20,Kentucky,21,1393,73, 31.18 , 1.63 ,," 4,467,673 ",,
4/8/20,Louisiana,22,17030,652, 366.33 , 14.03 ,," 4,648,794 ",,
4/8/20,Maine,23,537,14, 39.95 , 1.04 ,," 1,344,212 ",,
4/8/20,Maryland,24,5529,124, 91.45 , 2.05 ,," 6,045,680 ",,
4/8/20,Massachusetts,25,16790,433, 243.60 , 6.28 ,," 6,892,503 ",,
4/8/20,Michigan,26,20220,959, 202.47 , 9.60 ,," 9,986,857 ",,
4/8/20,Minnesota,27,1154,39, 20.46 , 0.69 ,," 5,639,632 ",,
4/8/20,Mississippi,28,2003,67, 67.30 , 2.25 ,," 2,976,149 ",,
4/8/20,Missouri,29,3327,86, 54.21 , 1.40 ,," 6,137,428 ",,
4/8/20,Montana,30,332,6, 31.06 , 0.56 ,," 1,068,778 ",,
4/8/20,Nebraska,31,538,14, 27.81 , 0.72 ,," 1,934,408 ",,
4/8/20,Nevada,32,2318,80, 75.26 , 2.60 ,," 3,080,156 ",,
4/8/20,New Hampshire,33,788,18, 57.95 , 1.32 ,," 1,359,711 ",,
4/8/20,New Jersey,34,47437,1504, 534.07 , 16.93 ,," 8,882,190 ",,
4/8/20,New Mexico,35,865,16, 41.25 , 0.76 ,," 2,096,829 ",,
4/8/20,New York,36,151271,8138, 777.60 , 41.83 ,," 19,453,561 ",,
4/8/20,North Carolina,37,3423,61, 32.64 , 0.58 ,," 10,488,084 ",,
4/8/20,North Dakota,38,251,4, 32.94 , 0.52 ,," 762,062 ",,
4/8/20,Ohio,39,5149,193, 44.05 , 1.65 ,," 11,689,100 ",,
4/8/20,Oklahoma,40,1523,79, 38.49 , 2.00 ,," 3,956,971 ",,
4/8/20,Oregon,41,1239,38, 29.38 , 0.90 ,," 4,217,737 ",,
4/8/20,Pennsylvania,42,16414,313, 128.21 , 2.44 ,," 12,801,989 ",,
4/8/20,Puerto Rico,72,620,24, 16.97 , 0.66 ,," 3,654,474 ",,
4/8/20,Rhode Island,44,1450,35, 136.87 , 3.30 ,," 1,059,361 ",,
4/8/20,South Carolina,45,2552,63, 49.57 , 1.22 ,," 5,148,714 ",,
4/8/20,South Dakota,46,393,6, 44.42 , 0.68 ,," 884,659 ",,
4/8/20,Tennessee,47,4246,83, 62.17 , 1.22 ,," 6,829,174 ",,
4/8/20,Texas,48,9897,195, 34.13 , 0.67 ,," 28,995,881 ",,
4/8/20,Utah,49,1860,13, 58.02 , 0.41 ,," 3,205,958 ",,
4/8/20,Vermont,50,605,23, 96.96 , 3.69 ,," 623,989 ",,
4/8/20,Virginia,51,3644,75, 42.69 , 0.88 ,," 8,535,519 ",,
4/8/20,Washington,53,9097,430, 119.46 , 5.65 ,," 7,614,893 ",,
4/8/20,West Virginia,54,483,4, 26.95 , 0.22 ,," 1,792,147 ",,
4/8/20,Wisconsin,55,2756,107, 47.33 , 1.84 ,," 5,822,434 ",,
4/8/20,Wyoming,56,230,0, 39.74 , -   ,," 578,759 ",,
4/9/20,Alabama,1,2838,78, 57.88 , 1.59 ,," 4,903,185 ",,
4/9/20,Alaska,2,233,5, 31.85 , 0.68 ,," 731,545 ",,
4/9/20,Arizona,4,3018,89, 41.46 , 1.22 ,," 7,278,717 ",,
4/9/20,Arkansas,5,1146,21, 37.97 , 0.70 ,," 3,017,804 ",,
4/9/20,California,6,20191,548, 51.10 , 1.39 ,," 39,512,223 ",,
4/9/20,Colorado,8,6202,227, 107.70 , 3.94 ,," 5,758,736 ",,
4/9/20,Connecticut,9,9784,380, 274.42 , 10.66 ,," 3,565,287 ",,
4/9/20,Delaware,10,1209,23, 124.16 , 2.36 ,," 973,764 ",,
4/9/20,District of Columbia,11,1523,32, 215.80 , 4.53 ,," 705,749 ",,
4/9/20,Florida,12,16819,370, 78.31 , 1.72 ,," 21,477,737 ",,
4/9/20,Georgia,13,10885,412, 102.52 , 3.88 ,," 10,617,423 ",,
4/9/20,Guam,66,542,4, 323.98 , 2.39 ,," 167,294 ",,
4/9/20,Hawaii,15,440,6, 31.08 , 0.42 ,," 1,415,872 ",,
4/9/20,Idaho,16,1353,24, 75.71 , 1.34 ,," 1,787,065 ",,
4/9/20,Illinois,17,16422,534, 129.59 , 4.21 ,," 12,671,821 ",,
4/9/20,Indiana,18,6351,246, 94.34 , 3.65 ,," 6,732,219 ",,
4/9/20,Iowa,19,1270,27, 40.25 , 0.86 ,," 3,155,070 ",,
4/9/20,Kansas,20,1116,42, 38.31 , 1.44 ,," 2,913,314 ",,
4/9/20,Kentucky,21,1525,84, 34.13 , 1.88 ,," 4,467,673 ",,
4/9/20,Louisiana,22,18283,702, 393.28 , 15.10 ,," 4,648,794 ",,
4/9/20,Maine,23,560,16, 41.66 , 1.19 ,," 1,344,212 ",,
4/9/20,Maryland,24,6185,139, 102.30 , 2.30 ,," 6,045,680 ",,
4/9/20,Massachusetts,25,18941,503, 274.81 , 7.30 ,," 6,892,503 ",,
4/9/20,Michigan,26,21375,1076, 214.03 , 10.77 ,," 9,986,857 ",,
4/9/20,Minnesota,27,1242,50, 22.02 , 0.89 ,," 5,639,632 ",,
4/9/20,Mississippi,28,2260,76, 75.94 , 2.55 ,," 2,976,149 ",,
4/9/20,Missouri,29,3539,94, 57.66 , 1.53 ,," 6,137,428 ",,
4/9/20,Montana,30,354,6, 33.12 , 0.56 ,," 1,068,778 ",,
4/9/20,Nebraska,31,594,15, 30.71 , 0.78 ,," 1,934,408 ",,
4/9/20,Nevada,32,2456,82, 79.74 , 2.66 ,," 3,080,156 ",,
4/9/20,New Hampshire,33,819,21, 60.23 , 1.54 ,," 1,359,711 ",,
4/9/20,New Jersey,34,51027,1700, 574.49 , 19.14 ,," 8,882,190 ",,
4/9/20,New Mexico,35,989,17, 47.17 , 0.81 ,," 2,096,829 ",,
4/9/20,New York,36,162036,9166, 832.94 , 47.12 ,," 19,453,561 ",,
4/9/20,North Carolina,37,3651,74, 34.81 , 0.71 ,," 10,488,084 ",,
4/9/20,North Dakota,38,269,5, 35.30 , 0.66 ,," 762,062 ",,
4/9/20,Ohio,39,5513,213, 47.16 , 1.82 ,," 11,689,100 ",,
4/9/20,Oklahoma,40,1683,80, 42.53 , 2.02 ,," 3,956,971 ",,
4/9/20,Oregon,41,1321,44, 31.32 , 1.04 ,," 4,217,737 ",,
4/9/20,Pennsylvania,42,18379,344, 143.56 , 2.69 ,," 12,801,989 ",,
4/9/20,Puerto Rico,72,683,33, 18.69 , 0.90 ,," 3,654,474 ",,
4/9/20,Rhode Island,44,1727,43, 163.02 , 4.06 ,," 1,059,361 ",,
4/9/20,South Carolina,45,2792,67, 54.23 , 1.30 ,," 5,148,714 ",,
4/9/20,South Dakota,46,447,6, 50.53 , 0.68 ,," 884,659 ",,
4/9/20,Tennessee,47,4456,95, 65.25 , 1.39 ,," 6,829,174 ",,
4/9/20,Texas,48,11372,228, 39.22 , 0.79 ,," 28,995,881 ",,
4/9/20,Utah,49,1980,13, 61.76 , 0.41 ,," 3,205,958 ",,
4/9/20,Vermont,50,628,23, 100.64 , 3.69 ,," 623,989 ",,
4/9/20,Virginia,51,4041,109, 47.34 , 1.28 ,," 8,535,519 ",,
4/9/20,Washington,53,9608,456, 126.17 , 5.99 ,," 7,614,893 ",,
4/9/20,West Virginia,54,524,5, 29.24 , 0.28 ,," 1,792,147 ",,
4/9/20,Wisconsin,55,2885,116, 49.55 , 1.99 ,," 5,822,434 ",,
4/9/20,Wyoming,56,239,0, 41.30 , -   ,," 578,759 ",,
4/10/20,Alabama,1,3008,80, 61.35 , 1.63 ,," 4,903,185 ",,
4/10/20,Alaska,2,244,5, 33.35 , 0.68 ,," 731,545 ",,
4/10/20,Arizona,4,3112,97, 42.75 , 1.33 ,," 7,278,717 ",,
4/10/20,Arkansas,5,1202,24, 39.83 , 0.80 ,," 3,017,804 ",,
4/10/20,California,6,21366,594, 54.07 , 1.50 ,," 39,512,223 ",,
4/10/20,Colorado,8,6510,253, 113.05 , 4.39 ,," 5,758,736 ",,
4/10/20,Connecticut,9,10538,448, 295.57 , 12.57 ,," 3,565,287 ",,
4/10/20,Delaware,10,1326,32, 136.17 , 3.29 ,," 973,764 ",,
4/10/20,District of Columbia,11,1660,38, 235.21 , 5.38 ,," 705,749 ",,
4/10/20,Florida,12,17960,418, 83.62 , 1.95 ,," 21,477,737 ",,
4/10/20,Georgia,13,11859,425, 111.69 , 4.00 ,," 10,617,423 ",,
4/10/20,Guam,66,577,4, 344.90 , 2.39 ,," 167,294 ",,
4/10/20,Hawaii,15,463,8, 32.70 , 0.57 ,," 1,415,872 ",,
4/10/20,Idaho,16,1397,25, 78.17 , 1.40 ,," 1,787,065 ",,
4/10/20,Illinois,17,17887,607, 141.16 , 4.79 ,," 12,671,821 ",,
4/10/20,Indiana,18,6907,300, 102.60 , 4.46 ,," 6,732,219 ",,
4/10/20,Iowa,19,1388,31, 43.99 , 0.98 ,," 3,155,070 ",,
4/10/20,Kansas,20,1180,50, 40.50 , 1.72 ,," 2,913,314 ",,
4/10/20,Kentucky,21,1702,90, 38.10 , 2.01 ,," 4,467,673 ",,
4/10/20,Louisiana,22,19253,755, 414.15 , 16.24 ,," 4,648,794 ",,
4/10/20,Maine,23,586,17, 43.59 , 1.26 ,," 1,344,212 ",,
4/10/20,Maryland,24,6968,172, 115.26 , 2.85 ,," 6,045,680 ",,
4/10/20,Massachusetts,25,20974,599, 304.30 , 8.69 ,," 6,892,503 ",,
4/10/20,Michigan,26,22646,1280, 226.76 , 12.82 ,," 9,986,857 ",,
4/10/20,Minnesota,27,1335,57, 23.67 , 1.01 ,," 5,639,632 ",,
4/10/20,Mississippi,28,2469,82, 82.96 , 2.76 ,," 2,976,149 ",,
4/10/20,Missouri,29,3799,105, 61.90 , 1.71 ,," 6,137,428 ",,
4/10/20,Montana,30,365,6, 34.15 , 0.56 ,," 1,068,778 ",,
4/10/20,Nebraska,31,678,18, 35.05 , 0.93 ,," 1,934,408 ",,
4/10/20,Nevada,32,2606,86, 84.61 , 2.79 ,," 3,080,156 ",,
4/10/20,New Hampshire,33,885,22, 65.09 , 1.62 ,," 1,359,711 ",,
4/10/20,New Jersey,34,54588,1932, 614.58 , 21.75 ,," 8,882,190 ",,
4/10/20,New Mexico,35,1090,19, 51.98 , 0.91 ,," 2,096,829 ",,
4/10/20,New York,36,172830,10162, 888.42 , 52.24 ,," 19,453,561 ",,
4/10/20,North Carolina,37,3906,78, 37.24 , 0.74 ,," 10,488,084 ",,
4/10/20,North Dakota,38,278,7, 36.48 , 0.92 ,," 762,062 ",,
4/10/20,Ohio,39,5879,231, 50.29 , 1.98 ,," 11,689,100 ",,
4/10/20,Oklahoma,40,1794,88, 45.34 , 2.22 ,," 3,956,971 ",,
4/10/20,Oregon,41,1371,48, 32.51 , 1.14 ,," 4,217,737 ",,
4/10/20,Pennsylvania,42,20128,435, 157.23 , 3.40 ,," 12,801,989 ",,
4/10/20,Puerto Rico,72,725,39, 19.84 , 1.07 ,," 3,654,474 ",,
4/10/20,Rhode Island,44,2015,49, 190.21 , 4.63 ,," 1,059,361 ",,
4/10/20,South Carolina,45,3065,72, 59.53 , 1.40 ,," 5,148,714 ",,
4/10/20,South Dakota,46,536,6, 60.59 , 0.68 ,," 884,659 ",,
4/10/20,Tennessee,47,4793,104, 70.18 , 1.52 ,," 6,829,174 ",,
4/10/20,Texas,48,12290,246, 42.39 , 0.85 ,," 28,995,881 ",,
4/10/20,Utah,49,2103,17, 65.60 , 0.53 ,," 3,205,958 ",,
4/10/20,Vermont,50,679,24, 108.82 , 3.85 ,," 623,989 ",,
4/10/20,Virginia,51,4508,121, 52.81 , 1.42 ,," 8,535,519 ",,
4/10/20,Washington,53,9887,483, 129.84 , 6.34 ,," 7,614,893 ",,
4/10/20,West Virginia,54,537,5, 29.96 , 0.28 ,," 1,792,147 ",,
4/10/20,Wisconsin,55,3068,131, 52.69 , 2.25 ,," 5,822,434 ",,
4/10/20,Wyoming,56,253,0, 43.71 , -   ,," 578,759 ",,
4/11/20,Alabama,1,3262,93, 66.53 , 1.90 ,," 4,903,185 ",,
4/11/20,Alaska,2,255,6, 34.86 , 0.82 ,," 731,545 ",,
4/11/20,Arizona,4,3393,112, 46.62 , 1.54 ,," 7,278,717 ",,
4/11/20,Arkansas,5,1228,25, 40.69 , 0.83 ,," 3,017,804 ",,
4/11/20,California,6,22421,632, 56.74 , 1.60 ,," 39,512,223 ",,
4/11/20,Colorado,8,6893,274, 119.70 , 4.76 ,," 5,758,736 ",,
4/11/20,Connecticut,9,11510,494, 322.84 , 13.86 ,," 3,565,287 ",,
4/11/20,Delaware,10,1479,33, 151.88 , 3.39 ,," 973,764 ",,
4/11/20,District of Columbia,11,1778,47, 251.93 , 6.66 ,," 705,749 ",,
4/11/20,Florida,12,18978,445, 88.36 , 2.07 ,," 21,477,737 ",,
4/11/20,Georgia,13,12261,432, 115.48 , 4.07 ,," 10,617,423 ",,
4/11/20,Guam,66,681,5, 407.07 , 2.99 ,," 167,294 ",,
4/11/20,Hawaii,15,484,8, 34.18 , 0.57 ,," 1,415,872 ",,
4/11/20,Idaho,16,1407,27, 78.73 , 1.51 ,," 1,787,065 ",,
4/11/20,Illinois,17,19180,682, 151.36 , 5.38 ,," 12,671,821 ",,
4/11/20,Indiana,18,7435,330, 110.44 , 4.90 ,," 6,732,219 ",,
4/11/20,Iowa,19,1510,34, 47.86 , 1.08 ,," 3,155,070 ",,
4/11/20,Kansas,20,1282,55, 44.00 , 1.89 ,," 2,913,314 ",,
4/11/20,Kentucky,21,1851,94, 41.43 , 2.10 ,," 4,467,673 ",,
4/11/20,Louisiana,22,20014,806, 430.52 , 17.34 ,," 4,648,794 ",,
4/11/20,Maine,23,616,19, 45.83 , 1.41 ,," 1,344,212 ",,
4/11/20,Maryland,24,7694,207, 127.26 , 3.42 ,," 6,045,680 ",,
4/11/20,Massachusetts,25,22860,686, 331.66 , 9.95 ,," 6,892,503 ",,
4/11/20,Michigan,26,23853,1391, 238.84 , 13.93 ,," 9,986,857 ",,
4/11/20,Minnesota,27,1427,64, 25.30 , 1.13 ,," 5,639,632 ",,
4/11/20,Mississippi,28,2642,93, 88.77 , 3.12 ,," 2,976,149 ",,
4/11/20,Missouri,29,4024,116, 65.56 , 1.89 ,," 6,137,428 ",,
4/11/20,Montana,30,377,6, 35.27 , 0.56 ,," 1,068,778 ",,
4/11/20,Nebraska,31,718,18, 37.12 , 0.93 ,," 1,934,408 ",,
4/11/20,Nevada,32,2720,111, 88.31 , 3.60 ,," 3,080,156 ",,
4/11/20,New Hampshire,33,929,23, 68.32 , 1.69 ,," 1,359,711 ",,
4/11/20,New Jersey,34,58151,2183, 654.69 , 24.58 ,," 8,882,190 ",,
4/11/20,New Mexico,35,1174,20, 55.99 , 0.95 ,," 2,096,829 ",,
4/11/20,New York,36,182990,11159, 940.65 , 57.36 ,," 19,453,561 ",,
4/11/20,North Carolina,37,4310,86, 41.09 , 0.82 ,," 10,488,084 ",,
4/11/20,North Dakota,38,293,7, 38.45 , 0.92 ,," 762,062 ",,
4/11/20,Ohio,39,6251,247, 53.48 , 2.11 ,," 11,689,100 ",,
4/11/20,Oklahoma,40,1868,93, 47.21 , 2.35 ,," 3,956,971 ",,
4/11/20,Oregon,41,1447,51, 34.31 , 1.21 ,," 4,217,737 ",,
4/11/20,Pennsylvania,42,21774,515, 170.08 , 4.02 ,," 12,801,989 ",,
4/11/20,Puerto Rico,72,788,42, 21.56 , 1.15 ,," 3,654,474 ",,
4/11/20,Rhode Island,44,2349,56, 221.74 , 5.29 ,," 1,059,361 ",,
4/11/20,South Carolina,45,3207,80, 62.29 , 1.55 ,," 5,148,714 ",,
4/11/20,South Dakota,46,626,6, 70.76 , 0.68 ,," 884,659 ",,
4/11/20,Tennessee,47,4983,107, 72.97 , 1.57 ,," 6,829,174 ",,
4/11/20,Texas,48,13208,265, 45.55 , 0.91 ,," 28,995,881 ",,
4/11/20,Utah,49,2208,18, 68.87 , 0.56 ,," 3,205,958 ",,
4/11/20,Vermont,50,711,25, 113.94 , 4.01 ,," 623,989 ",,
4/11/20,Virginia,51,5076,130, 59.47 , 1.52 ,," 8,535,519 ",,
4/11/20,Washington,53,10224,498, 134.26 , 6.54 ,," 7,614,893 ",,
4/11/20,West Virginia,54,593,6, 33.09 , 0.33 ,," 1,792,147 ",,
